retriever,query_id,ranked_doc_ids,scores,ndcg_at_10,mrr_at_10,recall_at_10
dense,bioasq_904,"[""bioasq_12529857"", ""bioasq_1694790"", ""bioasq_10929203"", ""bioasq_7460905"", ""bioasq_20171226"", ""bioasq_19026658"", ""bioasq_21527018"", ""bioasq_17872506"", ""bioasq_23196907"", ""bioasq_27298259""]","[0.804199, 0.804199, 0.803711, 0.799316, 0.791992, 0.783203, 0.783203, 0.781738, 0.78125, 0.779785]",0.776747,1.0,0.666667
dense,bioasq_3266,"[""bioasq_29137239"", ""bioasq_25580223"", ""bioasq_29887379"", ""bioasq_34505967"", ""bioasq_25680078"", ""bioasq_16804530"", ""bioasq_27789555"", ""bioasq_6592581"", ""bioasq_18941554"", ""bioasq_27797375""]","[0.879883, 0.838867, 0.836914, 0.833496, 0.831543, 0.831543, 0.825195, 0.825195, 0.824707, 0.82373]",1.0,1.0,1.0
dense,bioasq_2283,"[""bioasq_28407038"", ""bioasq_15919726"", ""bioasq_18048180"", ""bioasq_18412963"", ""bioasq_17555593"", ""bioasq_19208138"", ""bioasq_16342039"", ""bioasq_17946720"", ""bioasq_21724593"", ""bioasq_22151470""]","[0.898438, 0.83252, 0.83252, 0.832031, 0.824219, 0.823242, 0.816406, 0.81543, 0.812988, 0.8125]",1.0,1.0,1.0
dense,bioasq_3926,"[""bioasq_26685307"", ""bioasq_32689928"", ""bioasq_27370569"", ""bioasq_32211023"", ""bioasq_29554239"", ""bioasq_27558398"", ""bioasq_22286383"", ""bioasq_32168452"", ""bioasq_34757206"", ""bioasq_29808722""]","[0.846191, 0.833984, 0.83252, 0.83252, 0.82373, 0.820801, 0.818359, 0.816895, 0.816895, 0.813965]",0.650921,0.5,1.0
dense,bioasq_3297,"[""bioasq_28622736"", ""bioasq_29089721"", ""bioasq_28890641"", ""bioasq_24219041"", ""bioasq_32728595"", ""bioasq_17364293"", ""bioasq_16804530"", ""bioasq_25957803"", ""bioasq_25485886"", ""bioasq_22870474""]","[0.834473, 0.811523, 0.806641, 0.798828, 0.796875, 0.794434, 0.79248, 0.791992, 0.791504, 0.787598]",1.0,1.0,1.0
dense,bioasq_3843,"[""bioasq_29374079"", ""bioasq_30276444"", ""bioasq_21396113"", ""bioasq_18521959"", ""bioasq_16709748"", ""bioasq_16777955"", ""bioasq_27347137"", ""bioasq_18682521"", ""bioasq_18606711"", ""bioasq_25650422""]","[0.878418, 0.864258, 0.85791, 0.857422, 0.854004, 0.853516, 0.852539, 0.848633, 0.847656, 0.846191]",1.0,1.0,0.833333
dense,bioasq_4096,"[""bioasq_31939155"", ""bioasq_30700556"", ""bioasq_29217730"", ""bioasq_22828605"", ""bioasq_20438784"", ""bioasq_25554218"", ""bioasq_29335207"", ""bioasq_18975117"", ""bioasq_28924672"", ""bioasq_15195149""]","[0.890137, 0.864746, 0.847656, 0.845703, 0.845215, 0.837402, 0.830566, 0.82959, 0.827148, 0.827148]",0.831872,1.0,0.75
dense,bioasq_3686,"[""bioasq_23144237"", ""bioasq_32972961"", ""bioasq_30486888"", ""bioasq_11768602"", ""bioasq_25747664"", ""bioasq_30660828"", ""bioasq_24705333"", ""bioasq_16804530"", ""bioasq_25263550"", ""bioasq_16012795""]","[0.859375, 0.856445, 0.838379, 0.836426, 0.835938, 0.835449, 0.833008, 0.833008, 0.83252, 0.83252]",1.0,1.0,1.0
dense,bioasq_1317,"[""bioasq_9876107"", ""bioasq_23199349"", ""bioasq_20438784"", ""bioasq_22291466"", ""bioasq_23489803"", ""bioasq_28012176"", ""bioasq_16240868"", ""bioasq_30660828"", ""bioasq_32066940"", ""bioasq_20520769""]","[0.861816, 0.841797, 0.816895, 0.814453, 0.812012, 0.811035, 0.811035, 0.810547, 0.80957, 0.809082]",0.623847,1.0,0.5
dense,bioasq_1908,"[""bioasq_12825064"", ""bioasq_17878817"", ""bioasq_1480396"", ""bioasq_6823113"", ""bioasq_8092450"", ""bioasq_3792843"", ""bioasq_23840513"", ""bioasq_16814183"", ""bioasq_14166458"", ""bioasq_22174915""]","[0.895508, 0.885254, 0.883789, 0.875488, 0.875488, 0.874023, 0.868164, 0.864258, 0.855469, 0.84668]",1.0,1.0,0.588235
dense,bioasq_1596,"[""bioasq_20880963"", ""bioasq_17315395"", ""bioasq_25475057"", ""bioasq_9489964"", ""bioasq_24126816"", ""bioasq_17893267"", ""bioasq_21625820"", ""bioasq_20668034"", ""bioasq_19105408"", ""bioasq_12165115""]","[0.859375, 0.85791, 0.831055, 0.829102, 0.82666, 0.824707, 0.82373, 0.823242, 0.822266, 0.821777]",1.0,1.0,1.0
dense,bioasq_629,"[""bioasq_20599721"", ""bioasq_19961954"", ""bioasq_18697214"", ""bioasq_20520769"", ""bioasq_25747664"", ""bioasq_17574768"", ""bioasq_22046262"", ""bioasq_18941554"", ""bioasq_18079183"", ""bioasq_23837869""]","[0.877441, 0.874023, 0.844727, 0.837402, 0.835938, 0.830078, 0.829102, 0.828613, 0.827637, 0.827637]",1.0,1.0,1.0
dense,bioasq_670,"[""bioasq_22773877"", ""bioasq_23673367"", ""bioasq_22532249"", ""bioasq_24077282"", ""bioasq_24244675"", ""bioasq_23455608"", ""bioasq_23641065"", ""bioasq_28924672"", ""bioasq_18941554"", ""bioasq_25412662""]","[0.856934, 0.85498, 0.853027, 0.852539, 0.846191, 0.844238, 0.844238, 0.84375, 0.84082, 0.839844]",0.72733,1.0,0.6
dense,bioasq_395,"[""bioasq_23728749"", ""bioasq_19021912"", ""bioasq_16720000"", ""bioasq_12587941"", ""bioasq_15946386"", ""bioasq_15049981"", ""bioasq_19138385"", ""bioasq_21047592"", ""bioasq_12614245"", ""bioasq_16978272""]","[0.893555, 0.886719, 0.879883, 0.879883, 0.876953, 0.868652, 0.864746, 0.861816, 0.861816, 0.855469]",1.0,1.0,0.625
dense,bioasq_957,"[""bioasq_23565426"", ""bioasq_23448365"", ""bioasq_11932302"", ""bioasq_20810577"", ""bioasq_22009156"", ""bioasq_19034261"", ""bioasq_17160166"", ""bioasq_23786024"", ""bioasq_17315395"", ""bioasq_15132715""]","[0.929199, 0.92627, 0.918457, 0.908691, 0.902832, 0.897949, 0.885742, 0.878418, 0.868164, 0.859863]",0.933746,1.0,0.9
dense,bioasq_285,"[""bioasq_23361170"", ""bioasq_23605694"", ""bioasq_24251418"", ""bioasq_20032798"", ""bioasq_24109197"", ""bioasq_20429673"", ""bioasq_24055829"", ""bioasq_23945733"", ""bioasq_24075094"", ""bioasq_30320043""]","[0.904785, 0.892578, 0.891113, 0.885742, 0.885254, 0.87793, 0.874512, 0.87207, 0.871582, 0.851562]",0.936379,1.0,0.818182
dense,bioasq_4468,"[""bioasq_32868918"", ""bioasq_25959774"", ""bioasq_7723058"", ""bioasq_26472911"", ""bioasq_17194778"", ""bioasq_29048557"", ""bioasq_16951057"", ""bioasq_28388405"", ""bioasq_25747664"", ""bioasq_28924672""]","[0.879883, 0.824219, 0.821289, 0.820801, 0.820801, 0.820801, 0.820801, 0.820312, 0.820312, 0.819824]",1.0,1.0,1.0
dense,bioasq_1695,"[""bioasq_22402252"", ""bioasq_3384188"", ""bioasq_8864644"", ""bioasq_3850773"", ""bioasq_8761317"", ""bioasq_10359740"", ""bioasq_27903964"", ""bioasq_30483785"", ""bioasq_22343711"", ""bioasq_23271797""]","[0.897949, 0.896973, 0.89502, 0.89209, 0.887207, 0.873047, 0.870117, 0.867676, 0.863281, 0.86084]",1.0,1.0,1.0
dense,bioasq_3839,"[""bioasq_28890641"", ""bioasq_29089721"", ""bioasq_16012795"", ""bioasq_9664617"", ""bioasq_18941554"", ""bioasq_23899985"", ""bioasq_16804530"", ""bioasq_28589525"", ""bioasq_21456524"", ""bioasq_25377592""]","[0.848145, 0.836914, 0.834473, 0.82959, 0.820801, 0.820312, 0.819824, 0.819824, 0.818848, 0.818359]",0.30103,0.111111,1.0
dense,bioasq_4062,"[""bioasq_28575439"", ""bioasq_27773677"", ""bioasq_29157917"", ""bioasq_24998386"", ""bioasq_26240385"", ""bioasq_29209056"", ""bioasq_31209209"", ""bioasq_22435808"", ""bioasq_20501974"", ""bioasq_31211995""]","[0.861328, 0.859375, 0.85498, 0.843262, 0.842285, 0.839844, 0.838379, 0.835938, 0.827148, 0.827148]",0.864315,1.0,0.727273
dense,bioasq_4036,"[""bioasq_29089721"", ""bioasq_29593919"", ""bioasq_27458220"", ""bioasq_30088449"", ""bioasq_22293076"", ""bioasq_30892111"", ""bioasq_16904274"", ""bioasq_27575900"", ""bioasq_25957803"", ""bioasq_9110682""]","[0.808594, 0.79834, 0.794922, 0.793945, 0.791016, 0.790039, 0.789062, 0.78418, 0.783691, 0.78125]",0.369268,0.25,0.666667
dense,bioasq_2599,"[""bioasq_24690977"", ""bioasq_28319627"", ""bioasq_29593919"", ""bioasq_16904274"", ""bioasq_25541140"", ""bioasq_22293076"", ""bioasq_31742204"", ""bioasq_26608488"", ""bioasq_28831382"", ""bioasq_20645530""]","[0.856445, 0.839355, 0.822754, 0.816406, 0.813965, 0.8125, 0.811523, 0.80957, 0.808594, 0.805176]",1.0,1.0,1.0
dense,bioasq_2277,"[""bioasq_26518482"", ""bioasq_28714474"", ""bioasq_26748519"", ""bioasq_18034187"", ""bioasq_28780612"", ""bioasq_22319573"", ""bioasq_22495304"", ""bioasq_15861397"", ""bioasq_32689928"", ""bioasq_22435808""]","[0.87207, 0.858398, 0.852539, 0.851562, 0.851562, 0.851074, 0.849609, 0.848633, 0.848145, 0.847656]",0.412314,1.0,0.285714
dense,bioasq_3201,"[""bioasq_21576357"", ""bioasq_25959774"", ""bioasq_26472911"", ""bioasq_34244665"", ""bioasq_18941554"", ""bioasq_25379384"", ""bioasq_25580223"", ""bioasq_28903484"", ""bioasq_16804530"", ""bioasq_12525712""]","[0.842285, 0.836914, 0.831055, 0.827148, 0.82666, 0.824707, 0.82373, 0.822754, 0.822266, 0.821777]",0.469279,1.0,0.333333
dense,bioasq_1862,"[""bioasq_25379384"", ""bioasq_21315458"", ""bioasq_27273464"", ""bioasq_19018236"", ""bioasq_16224024"", ""bioasq_27298259"", ""bioasq_23196907"", ""bioasq_29217730"", ""bioasq_25412662"", ""bioasq_16148043""]","[0.878418, 0.86084, 0.845215, 0.841797, 0.831055, 0.830078, 0.82959, 0.828125, 0.825684, 0.821289]",0.831872,1.0,0.75
dense,bioasq_4189,"[""bioasq_33130482"", ""bioasq_31578082"", ""bioasq_33196153"", ""bioasq_18706417"", ""bioasq_31242752"", ""bioasq_28890641"", ""bioasq_32813947"", ""bioasq_20645530"", ""bioasq_33295805"", ""bioasq_32266704""]","[0.855957, 0.852539, 0.84082, 0.839355, 0.837402, 0.835938, 0.835449, 0.833984, 0.832031, 0.829102]",0.693761,1.0,0.333333
dense,bioasq_3320,"[""bioasq_23406732"", ""bioasq_26094363"", ""bioasq_22492363"", ""bioasq_31502516"", ""bioasq_30661338"", ""bioasq_1646072"", ""bioasq_2790826"", ""bioasq_10375602"", ""bioasq_17851009"", ""bioasq_19494549""]","[0.926758, 0.924805, 0.911621, 0.903809, 0.900879, 0.894531, 0.878418, 0.847168, 0.84668, 0.842285]",0.920205,1.0,0.875
dense,bioasq_3520,"[""bioasq_29321253"", ""bioasq_31211995"", ""bioasq_23973165"", ""bioasq_20953165"", ""bioasq_21658950"", ""bioasq_22279046"", ""bioasq_20929775"", ""bioasq_20705815"", ""bioasq_24532715"", ""bioasq_24656819""]","[0.901367, 0.849609, 0.849121, 0.847168, 0.845215, 0.842773, 0.840332, 0.840332, 0.839355, 0.838867]",1.0,1.0,1.0
dense,bioasq_211,"[""bioasq_16672832"", ""bioasq_17853713"", ""bioasq_22362900"", ""bioasq_22375212"", ""bioasq_9791861"", ""bioasq_20675977"", ""bioasq_12831662"", ""bioasq_24198575"", ""bioasq_12442276"", ""bioasq_16831322""]","[0.913574, 0.893555, 0.891602, 0.883789, 0.883301, 0.881348, 0.880859, 0.880859, 0.878906, 0.876465]",0.784982,1.0,0.5
dense,bioasq_3341,"[""bioasq_24667640"", ""bioasq_30462889"", ""bioasq_18941554"", ""bioasq_24839356"", ""bioasq_16804530"", ""bioasq_8822090"", ""bioasq_22879384"", ""bioasq_28837371"", ""bioasq_32972961"", ""bioasq_17117416""]","[0.84082, 0.839355, 0.826172, 0.82373, 0.821777, 0.820801, 0.819824, 0.818848, 0.818359, 0.818359]",0.967468,1.0,1.0
dense,bioasq_1042,"[""bioasq_16565563"", ""bioasq_17904063"", ""bioasq_25102374"", ""bioasq_23701638"", ""bioasq_23698027"", ""bioasq_22870736"", ""bioasq_19181292"", ""bioasq_20978564"", ""bioasq_15259379"", ""bioasq_22941961""]","[0.918457, 0.916504, 0.912109, 0.877441, 0.853027, 0.851074, 0.849609, 0.846191, 0.839355, 0.836426]",1.0,1.0,1.0
dense,bioasq_2381,"[""bioasq_24014378"", ""bioasq_22591194"", ""bioasq_28259568"", ""bioasq_11559781"", ""bioasq_23393146"", ""bioasq_10951187"", ""bioasq_12529857"", ""bioasq_1793022"", ""bioasq_19034261"", ""bioasq_19395670""]","[0.850586, 0.815918, 0.81543, 0.813965, 0.80957, 0.808105, 0.805664, 0.805176, 0.80127, 0.800781]",1.0,1.0,1.0
dense,bioasq_2436,"[""bioasq_25031400"", ""bioasq_28017136"", ""bioasq_28069295"", ""bioasq_28424976"", ""bioasq_28292834"", ""bioasq_23150934"", ""bioasq_21816340"", ""bioasq_19319518"", ""bioasq_23651476"", ""bioasq_26670182""]","[0.867188, 0.862793, 0.861816, 0.856445, 0.835938, 0.825195, 0.820801, 0.819824, 0.819336, 0.818359]",0.892211,1.0,0.833333
dense,bioasq_2191,"[""bioasq_15777722"", ""bioasq_22438832"", ""bioasq_12702877"", ""bioasq_26728715"", ""bioasq_22265405"", ""bioasq_19773260"", ""bioasq_17095621"", ""bioasq_21347402"", ""bioasq_22960038"", ""bioasq_23308270""]","[0.891113, 0.860352, 0.85791, 0.851074, 0.850098, 0.847656, 0.846191, 0.840332, 0.839844, 0.837891]",1.0,1.0,1.0
dense,bioasq_461,"[""bioasq_15511625"", ""bioasq_10482963"", ""bioasq_10560244"", ""bioasq_10898405"", ""bioasq_18752142"", ""bioasq_10973849"", ""bioasq_9641694"", ""bioasq_12388934"", ""bioasq_25959774"", ""bioasq_9848024""]","[0.877441, 0.875977, 0.868652, 0.861816, 0.858887, 0.854492, 0.844238, 0.844238, 0.844238, 0.842285]",0.933746,1.0,0.290323
dense,bioasq_3312,"[""bioasq_28155083"", ""bioasq_27932493"", ""bioasq_29072575"", ""bioasq_26840484"", ""bioasq_29674518"", ""bioasq_23618393"", ""bioasq_23651476"", ""bioasq_29478809"", ""bioasq_22028627"", ""bioasq_22162947""]","[0.911133, 0.906738, 0.90332, 0.901367, 0.900879, 0.899414, 0.896484, 0.895996, 0.894043, 0.888672]",1.0,1.0,0.909091
dense,bioasq_3990,"[""bioasq_33068633"", ""bioasq_33241206"", ""bioasq_32865304"", ""bioasq_18279518"", ""bioasq_24205087"", ""bioasq_25580223"", ""bioasq_12740943"", ""bioasq_28388405"", ""bioasq_27298259"", ""bioasq_12679063""]","[0.842773, 0.824219, 0.818848, 0.79834, 0.793457, 0.79248, 0.79248, 0.791992, 0.791992, 0.789551]",0.831872,1.0,0.75
dense,bioasq_1484,"[""bioasq_16301230"", ""bioasq_23394604"", ""bioasq_16677266"", ""bioasq_17416907"", ""bioasq_21150631"", ""bioasq_11473855"", ""bioasq_18095969"", ""bioasq_20514964"", ""bioasq_12173195"", ""bioasq_16632814""]","[0.900879, 0.89209, 0.890137, 0.888184, 0.886719, 0.885742, 0.885254, 0.87793, 0.87793, 0.87207]",1.0,1.0,0.769231
dense,bioasq_4301,"[""bioasq_34767442"", ""bioasq_32967423"", ""bioasq_22101825"", ""bioasq_34472376"", ""bioasq_34757206"", ""bioasq_28924672"", ""bioasq_21816340"", ""bioasq_20234994"", ""bioasq_28823509"", ""bioasq_27298259""]","[0.848145, 0.811523, 0.80127, 0.800781, 0.800293, 0.799805, 0.797852, 0.796387, 0.793457, 0.793457]",0.623847,1.0,0.5
dense,bioasq_879,"[""bioasq_15835099"", ""bioasq_15835100"", ""bioasq_18459898"", ""bioasq_21961548"", ""bioasq_18754895"", ""bioasq_17644917"", ""bioasq_16426953"", ""bioasq_21778677"", ""bioasq_20593981"", ""bioasq_21193992""]","[0.901855, 0.898926, 0.898438, 0.896973, 0.896973, 0.892578, 0.880371, 0.875977, 0.871094, 0.870605]",1.0,1.0,0.833333
dense,bioasq_1104,"[""bioasq_24474959"", ""bioasq_25432121"", ""bioasq_15074012"", ""bioasq_25546992"", ""bioasq_21234187"", ""bioasq_19888755"", ""bioasq_11475927"", ""bioasq_15922277"", ""bioasq_9791861"", ""bioasq_24828991""]","[0.858887, 0.855469, 0.849121, 0.843262, 0.842773, 0.841309, 0.833008, 0.830566, 0.826172, 0.826172]",0.665193,1.0,0.545455
dense,bioasq_2066,"[""bioasq_19200529"", ""bioasq_16814183"", ""bioasq_25797933"", ""bioasq_21117539"", ""bioasq_18577682"", ""bioasq_8092450"", ""bioasq_9664617"", ""bioasq_1480396"", ""bioasq_6823113"", ""bioasq_18941554""]","[0.858398, 0.8125, 0.809082, 0.808594, 0.808105, 0.805664, 0.805176, 0.801758, 0.80127, 0.800781]",0.703918,1.0,0.666667
dense,bioasq_1505,"[""bioasq_15639532"", ""bioasq_20692508"", ""bioasq_21683505"", ""bioasq_22941961"", ""bioasq_11169342"", ""bioasq_14745222"", ""bioasq_27086438"", ""bioasq_20351675"", ""bioasq_20846894"", ""bioasq_16804530""]","[0.886719, 0.876465, 0.870117, 0.842773, 0.835449, 0.833984, 0.83252, 0.832031, 0.831055, 0.82959]",0.97403,1.0,1.0
dense,bioasq_2126,"[""bioasq_15226563"", ""bioasq_11271380"", ""bioasq_10698963"", ""bioasq_10066026"", ""bioasq_24943486"", ""bioasq_24460025"", ""bioasq_1634454"", ""bioasq_1188317"", ""bioasq_24865682"", ""bioasq_26275698""]","[0.89502, 0.893555, 0.892578, 0.892578, 0.892578, 0.89209, 0.891602, 0.891113, 0.88916, 0.888184]",1.0,1.0,0.588235
dense,bioasq_4682,"[""bioasq_22367295"", ""bioasq_14562287"", ""bioasq_32686748"", ""bioasq_15475927"", ""bioasq_25228336"", ""bioasq_21862072"", ""bioasq_25189638"", ""bioasq_23131519"", ""bioasq_30363387"", ""bioasq_12385930""]","[0.842285, 0.842285, 0.831055, 0.82959, 0.827148, 0.825195, 0.821289, 0.818848, 0.818359, 0.811523]",0.930569,1.0,0.692308
dense,bioasq_2177,"[""bioasq_32211023"", ""bioasq_26748519"", ""bioasq_32689928"", ""bioasq_26518482"", ""bioasq_22495304"", ""bioasq_23003992"", ""bioasq_28348222"", ""bioasq_25409831"", ""bioasq_30232455"", ""bioasq_29269411""]","[0.817871, 0.808105, 0.802734, 0.794922, 0.793945, 0.79248, 0.791016, 0.791016, 0.788574, 0.788574]",0.237198,0.2,0.5
dense,bioasq_1447,"[""bioasq_10711555"", ""bioasq_9690182"", ""bioasq_22933007"", ""bioasq_10838378"", ""bioasq_15582258"", ""bioasq_15183554"", ""bioasq_20065535"", ""bioasq_22687358"", ""bioasq_12806798"", ""bioasq_17364293""]","[0.896484, 0.868164, 0.853027, 0.852539, 0.84375, 0.841309, 0.840332, 0.839355, 0.832031, 0.830566]",1.0,1.0,1.0
dense,bioasq_1528,"[""bioasq_1377459"", ""bioasq_11682961"", ""bioasq_10796047"", ""bioasq_7975766"", ""bioasq_15213617"", ""bioasq_11054376"", ""bioasq_7978750"", ""bioasq_15672765"", ""bioasq_22368024"", ""bioasq_9667473""]","[0.91748, 0.910645, 0.908691, 0.900391, 0.897461, 0.896484, 0.893555, 0.887695, 0.884766, 0.882812]",1.0,1.0,0.833333
dense,bioasq_772,"[""bioasq_7620118"", ""bioasq_14561495"", ""bioasq_25337607"", ""bioasq_34244665"", ""bioasq_18231710"", ""bioasq_24894446"", ""bioasq_21753178"", ""bioasq_12481988"", ""bioasq_21199105"", ""bioasq_18492089""]","[0.861816, 0.842285, 0.839844, 0.835938, 0.833008, 0.832031, 0.831055, 0.831055, 0.830566, 0.82959]",1.0,1.0,1.0
dense,bioasq_3732,"[""bioasq_19398090"", ""bioasq_29089721"", ""bioasq_11768602"", ""bioasq_21992561"", ""bioasq_28890641"", ""bioasq_12422054"", ""bioasq_15868447"", ""bioasq_14666732"", ""bioasq_19593441"", ""bioasq_29544445""]","[0.869629, 0.840332, 0.836426, 0.833496, 0.830566, 0.828125, 0.827148, 0.826172, 0.822266, 0.821289]",0.775994,1.0,0.4
dense,bioasq_4570,"[""bioasq_34117353"", ""bioasq_21527018"", ""bioasq_17084365"", ""bioasq_18941554"", ""bioasq_21347402"", ""bioasq_29321253"", ""bioasq_12034751"", ""bioasq_20705812"", ""bioasq_21447816"", ""bioasq_17574768""]","[0.869141, 0.835938, 0.835449, 0.830078, 0.82959, 0.829102, 0.829102, 0.828613, 0.828125, 0.825684]",1.0,1.0,1.0
dense,bioasq_3405,"[""bioasq_16115318"", ""bioasq_29089721"", ""bioasq_28862574"", ""bioasq_28823509"", ""bioasq_30308208"", ""bioasq_28890641"", ""bioasq_18095969"", ""bioasq_6350992"", ""bioasq_31969328"", ""bioasq_22870474""]","[0.848633, 0.841309, 0.838379, 0.825195, 0.819336, 0.813965, 0.806152, 0.806152, 0.802246, 0.801758]",0.786014,1.0,0.8
dense,bioasq_4711,"[""bioasq_34505967"", ""bioasq_21835883"", ""bioasq_3029112"", ""bioasq_25747664"", ""bioasq_9409616"", ""bioasq_23837869"", ""bioasq_26121403"", ""bioasq_6592581"", ""bioasq_22575960"", ""bioasq_21826286""]","[0.883301, 0.859375, 0.854004, 0.852539, 0.849121, 0.846191, 0.845703, 0.844238, 0.843262, 0.842773]",1.0,1.0,1.0
dense,bioasq_3049,"[""bioasq_28222791"", ""bioasq_24097267"", ""bioasq_22960375"", ""bioasq_21724593"", ""bioasq_32689928"", ""bioasq_25959774"", ""bioasq_30113318"", ""bioasq_28653622"", ""bioasq_26472911"", ""bioasq_28035030""]","[0.840332, 0.835449, 0.833496, 0.830566, 0.830078, 0.830078, 0.82959, 0.829102, 0.825195, 0.822754]",0.0,0.0,0.0
dense,bioasq_656,"[""bioasq_20301588"", ""bioasq_14963686"", ""bioasq_18000976"", ""bioasq_23378035"", ""bioasq_22872265"", ""bioasq_23044018"", ""bioasq_20592905"", ""bioasq_22016144"", ""bioasq_22446440"", ""bioasq_17414289""]","[0.879395, 0.878906, 0.869141, 0.866211, 0.85791, 0.851074, 0.847656, 0.846191, 0.845215, 0.842285]",1.0,1.0,0.714286
dense,bioasq_1337,"[""bioasq_15039233"", ""bioasq_15265674"", ""bioasq_21029240"", ""bioasq_20829083"", ""bioasq_19894121"", ""bioasq_11829341"", ""bioasq_7739505"", ""bioasq_18950873"", ""bioasq_16137612"", ""bioasq_18673215""]","[0.868164, 0.85791, 0.856934, 0.854492, 0.854004, 0.852051, 0.850586, 0.849609, 0.848145, 0.846191]",1.0,1.0,0.333333
dense,bioasq_325,"[""bioasq_21741479"", ""bioasq_22245792"", ""bioasq_8735623"", ""bioasq_18439620"", ""bioasq_17220471"", ""bioasq_20924097"", ""bioasq_22879384"", ""bioasq_16775092"", ""bioasq_23271797"", ""bioasq_17027025""]","[0.901367, 0.899902, 0.899902, 0.897949, 0.895996, 0.894043, 0.885254, 0.884277, 0.882324, 0.881348]",1.0,1.0,0.625
dense,bioasq_599,"[""bioasq_9110682"", ""bioasq_19921981"", ""bioasq_23440506"", ""bioasq_19636526"", ""bioasq_20495471"", ""bioasq_21480803"", ""bioasq_19257836"", ""bioasq_19284180"", ""bioasq_22499815"", ""bioasq_21688109""]","[0.910645, 0.898926, 0.896484, 0.894043, 0.891602, 0.869629, 0.85791, 0.854492, 0.845703, 0.842773]",1.0,1.0,0.909091
dense,bioasq_959,"[""bioasq_26539452"", ""bioasq_25489581"", ""bioasq_32972961"", ""bioasq_25220802"", ""bioasq_34552008"", ""bioasq_26472911"", ""bioasq_30660828"", ""bioasq_27370569"", ""bioasq_25959774"", ""bioasq_25522693""]","[0.884277, 0.854492, 0.834473, 0.827148, 0.824219, 0.82373, 0.819336, 0.819336, 0.818848, 0.818848]",0.699215,1.0,0.6
dense,bioasq_2290,"[""bioasq_27113450"", ""bioasq_21826286"", ""bioasq_19169244"", ""bioasq_22567365"", ""bioasq_18660821"", ""bioasq_18022358"", ""bioasq_19169243"", ""bioasq_27345571"", ""bioasq_19096707"", ""bioasq_16973436""]","[0.890625, 0.883789, 0.879883, 0.877441, 0.874512, 0.874512, 0.852051, 0.842773, 0.839355, 0.838379]",1.0,1.0,0.769231
dense,bioasq_3437,"[""bioasq_25485886"", ""bioasq_28890641"", ""bioasq_16240868"", ""bioasq_25963345"", ""bioasq_29089721"", ""bioasq_15529521"", ""bioasq_19105408"", ""bioasq_19419339"", ""bioasq_18941554"", ""bioasq_31969328""]","[0.862793, 0.831543, 0.825195, 0.821777, 0.819336, 0.81543, 0.813965, 0.811523, 0.808594, 0.807617]",1.0,1.0,1.0
dense,bioasq_4642,"[""bioasq_17092503"", ""bioasq_3339667"", ""bioasq_3925257"", ""bioasq_10452467"", ""bioasq_8861162"", ""bioasq_20376615"", ""bioasq_34469860"", ""bioasq_11320737"", ""bioasq_20356359"", ""bioasq_30663437""]","[0.90625, 0.893066, 0.883789, 0.883789, 0.880859, 0.879395, 0.870605, 0.868164, 0.865723, 0.864746]",1.0,1.0,0.47619
dense,bioasq_1984,"[""bioasq_26685307"", ""bioasq_28241736"", ""bioasq_26776207"", ""bioasq_21724593"", ""bioasq_26472911"", ""bioasq_23671339"", ""bioasq_21047203"", ""bioasq_27370569"", ""bioasq_34757206"", ""bioasq_25959774""]","[0.880859, 0.848633, 0.841309, 0.839844, 0.838867, 0.838379, 0.837891, 0.833984, 0.833984, 0.833496]",1.0,1.0,1.0
dense,bioasq_2783,"[""bioasq_28381231"", ""bioasq_12613462"", ""bioasq_29593919"", ""bioasq_31857872"", ""bioasq_16904274"", ""bioasq_7588825"", ""bioasq_22293076"", ""bioasq_27364692"", ""bioasq_26608488"", ""bioasq_26947740""]","[0.88916, 0.835938, 0.825684, 0.825684, 0.825195, 0.819336, 0.816895, 0.815918, 0.81543, 0.80957]",1.0,1.0,1.0
dense,bioasq_1586,"[""bioasq_24097267"", ""bioasq_28035030"", ""bioasq_25679813"", ""bioasq_25747664"", ""bioasq_26472911"", ""bioasq_28653622"", ""bioasq_24178563"", ""bioasq_23651476"", ""bioasq_17868033"", ""bioasq_23618393""]","[0.884766, 0.844238, 0.831055, 0.827637, 0.827148, 0.825684, 0.822266, 0.821777, 0.821777, 0.821777]",0.919721,1.0,1.0
dense,bioasq_628,"[""bioasq_23659608"", ""bioasq_19387848"", ""bioasq_21548832"", ""bioasq_24555979"", ""bioasq_23899985"", ""bioasq_19133110"", ""bioasq_18596382"", ""bioasq_23891283"", ""bioasq_20492723"", ""bioasq_25213867""]","[0.897461, 0.894043, 0.892578, 0.885254, 0.881836, 0.880859, 0.879395, 0.87793, 0.876953, 0.865723]",1.0,1.0,0.769231
dense,bioasq_1681,"[""bioasq_6592581"", ""bioasq_9409616"", ""bioasq_26121403"", ""bioasq_3029112"", ""bioasq_22575960"", ""bioasq_25430002"", ""bioasq_25475057"", ""bioasq_6318439"", ""bioasq_34505967"", ""bioasq_25680078""]","[0.895508, 0.888184, 0.887207, 0.882324, 0.879883, 0.865723, 0.859375, 0.849121, 0.845215, 0.845215]",0.870125,1.0,0.615385
